recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_12,c,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,0.5712302067867459
record_12,d,match,match,match,match,match,nomatch,match,match,match,match,,match,match,missing,nomatch,match,nomatch,match,match,0.5361551151221268
record_12,e,match,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,0.4208436982370337
record_12,f,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,match,match,0.5238155721924753
record_12,g,match,nomatch,,match,nomatch,,,matcha,match,,,matcha,matcha,match,,match,match,matcha,nomatch,0.6275698137861903
record_12,h,match,nomatch,missing,nomatch,match,nomatch,missing,missing,match,match,match,nomatch,nomatch,nomatch,missing,nomatch,match,match,match,0.5929568182642518
record_120,a,match,match,match,match,match,match,match,match,match,,match,match,match,match,match,,nomatch,nomatch,match,0.5549084571956586
record_120,b,match,match,missing,match,missing,missing,match,match,nomatch,match,missing,missing,match,match,match,match,match,match,match,0.6266918310320247
record_120,c,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.6007395887778209
record_120,d,match,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,0.449591829669193
record_120,e,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,0.5679731627311561
record_120,f,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,match,match,match,0.745730630376202
record_120,g,,nomatch,,,,matcha,nomatch,matcha,,match,matcha,nomatch,matcha,matcha,,nomatch,matcha,matcha,matcha,0.706288698692624
record_120,h,match,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,missing,,nomatch,nomatch,nomatch,missing,match,,match,nomatch,match,0.4860015713009478
record_121,a,match,missing,missing,match,match,nomatch,nomatch,match,match,missing,match,match,match,missing,match,nomatch,missing,nomatch,match,0.5902249094420745
record_121,b,missing,match,match,missing,match,missing,match,match,missing,match,missing,match,match,nomatch,match,match,match,match,match,0.7328767931268655
record_121,c,match,nomatch,nomatch,missing,match,match,match,nomatch,match,missing,missing,match,missing,match,nomatch,nomatch,match,match,match,0.6776772749272945
record_121,d,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,nomatch,,nomatch,match,match,nomatch,0.6588097256526504
record_121,e,nomatch,match,match,match,nomatch,nomatch,match,nomatch,match,match,missing,match,match,nomatch,match,match,match,nomatch,match,0.7587645086475362
record_121,f,nomatch,nomatch,match,missing,match,nomatch,match,match,match,missing,missing,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,match,0.6393880430986454
record_121,g,matcha,match,match,matcha,matcha,nomatch,matcha,,,match,,,matcha,matcha,matcha,match,match,nomatch,nomatch,0.562004313075164
record_121,h,nomatch,missing,missing,nomatch,nomatch,nomatch,match,missing,match,nomatch,match,missing,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,0.6839010367370537
record_122,a,nomatch,,match,match,match,match,nomatch,match,match,,match,match,match,match,nomatch,nomatch,match,nomatch,match,0.46205214372142955
record_122,b,match,,nomatch,match,match,match,missing,match,nomatch,missing,match,match,match,match,match,match,match,match,missing,0.404289837069135
record_122,c,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,0.5176558870954098
record_122,d,match,match,match,nomatch,match,nomatch,,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,0.6897562118064432
record_122,e,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,0.5173583068454979
record_122,f,match,nomatch,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,0.6893448379731586
record_122,g,matcha,matcha,nomatch,matcha,matcha,nomatch,match,,matcha,nomatch,,,nomatch,matcha,nomatch,matcha,nomatch,nomatch,matcha,0.4823090478766667
record_122,h,match,missing,nomatch,nomatch,nomatch,match,missing,nomatch,nomatch,missing,nomatch,nomatch,nomatch,missing,match,missing,nomatch,nomatch,missing,0.6510171839667944
record_123,a,match,missing,match,,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.5203762019523994
record_123,b,match,nomatch,match,match,missing,nomatch,missing,missing,missing,match,match,match,missing,match,match,missing,match,match,match,0.5488368246065061
record_123,c,nomatch,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,match,match,match,match,match,0.39346940911043593
record_123,d,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,0.6070705082995627
record_123,e,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,0.6583191574648245
record_123,f,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,missing,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,0.623300942049256
record_123,g,nomatch,match,,match,,matcha,nomatch,,nomatch,,matcha,matcha,,nomatch,nomatch,nomatch,match,match,,0.5864067656093415
record_123,h,match,missing,nomatch,,nomatch,match,missing,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,missing,nomatch,0.6333979521842675
record_124,a,match,match,match,match,match,match,nomatch,,match,match,,missing,match,match,match,,match,nomatch,match,0.6525482474984655
record_124,b,match,match,match,match,match,match,match,match,nomatch,missing,match,,match,match,match,,match,match,missing,0.5822802409788672
record_124,c,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,0.7146164587632282
record_124,d,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,match,0.6733109513797959
record_124,e,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,0.7202230813147195
record_124,f,nomatch,nomatch,match,match,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,0.6481970884050913
record_124,g,nomatch,,matcha,,,,nomatch,nomatch,nomatch,,match,match,,matcha,,matcha,,match,matcha,0.5685450482049966
record_124,h,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,,missing,missing,nomatch,match,missing,nomatch,nomatch,nomatch,0.6563489175585451
record_125,a,match,match,match,,match,match,match,match,match,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.7294304999903217
record_125,b,nomatch,match,match,match,match,match,match,match,nomatch,missing,match,match,match,match,nomatch,match,match,match,match,0.532189432848393
record_125,c,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,missing,nomatch,match,match,missing,match,0.49506474025513186
record_125,d,match,match,match,match,match,match,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,missing,match,0.689001886902467
record_125,e,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,match,missing,nomatch,0.6491578280258884
record_125,f,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,match,missing,nomatch,nomatch,match,missing,match,0.6973791267134044
record_125,g,matcha,nomatch,,nomatch,,matcha,,,,matcha,matcha,nomatch,,nomatch,matcha,match,matcha,matcha,nomatch,0.6408265231623298
record_125,h,nomatch,missing,nomatch,missing,nomatch,missing,match,missing,nomatch,nomatch,nomatch,nomatch,missing,match,missing,match,match,match,nomatch,0.7014998534200171
record_126,a,missing,match,match,match,match,match,match,nomatch,match,match,,match,match,missing,match,match,,nomatch,match,0.5415894497045509
record_126,b,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,match,match,missing,match,,0.5104314342696278
record_126,c,match,match,nomatch,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,,match,match,0.5555770140228614
record_126,d,nomatch,match,nomatch,match,missing,match,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,0.6094736512243425
record_126,e,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,0.5611805753538505
record_126,f,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,missing,nomatch,nomatch,0.6140660691995241
record_126,g,match,,nomatch,,,,matcha,matcha,nomatch,,match,,,nomatch,matcha,matcha,match,matcha,,0.5141733982500241
record_126,h,missing,nomatch,missing,nomatch,missing,match,match,match,nomatch,missing,match,nomatch,nomatch,missing,match,match,missing,match,missing,0.5642008481325708
record_127,a,match,match,nomatch,match,match,missing,match,nomatch,match,match,match,match,match,,match,nomatch,missing,nomatch,match,0.4890357934742394
record_127,b,match,match,match,match,match,match,,match,nomatch,match,match,match,missing,missing,nomatch,match,match,match,match,0.8978754528356907
record_127,c,nomatch,match,missing,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,missing,match,match,match,0.7737427488262376
record_127,d,nomatch,match,match,missing,match,match,match,nomatch,match,match,missing,match,nomatch,match,match,missing,nomatch,match,match,0.5744888578415114
record_127,e,match,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,0.7500837801425225
record_127,f,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,missing,match,match,match,0.611635110388407
record_127,g,nomatch,nomatch,match,,,match,,match,nomatch,matcha,nomatch,,matcha,match,nomatch,match,matcha,matcha,,0.5972685354237233
record_127,h,nomatch,missing,match,nomatch,nomatch,missing,match,missing,match,nomatch,nomatch,match,match,match,match,missing,nomatch,match,nomatch,0.40894405592782745
record_128,a,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,,nomatch,nomatch,nomatch,match,0.5900678257767388
record_128,b,match,match,missing,match,missing,match,missing,missing,nomatch,missing,missing,match,match,missing,match,missing,match,match,,0.5803881514515721
record_128,c,match,missing,nomatch,match,,missing,match,match,match,nomatch,match,match,match,match,match,missing,match,match,match,0.7874369014910744
record_128,d,,match,match,missing,nomatch,missing,match,match,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,0.4338878090623791
record_128,e,match,missing,match,nomatch,,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,nomatch,0.7040663956168309
record_128,f,nomatch,missing,match,nomatch,missing,missing,nomatch,match,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,match,match,nomatch,0.6505611353190265
record_128,g,,nomatch,nomatch,,nomatch,,,matcha,,,nomatch,,,matcha,nomatch,match,match,match,matcha,0.65815030384092
record_128,h,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,0.6431764846906353
record_129,a,match,match,match,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,0.6972977198280683
record_129,b,match,match,match,missing,match,match,match,match,nomatch,match,match,match,match,match,nomatch,missing,match,match,missing,0.48581495232099
record_129,c,match,nomatch,match,missing,match,match,match,match,match,match,match,match,missing,match,match,match,nomatch,match,match,0.587033164299314
record_129,d,match,match,match,missing,match,match,match,match,nomatch,match,,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,0.41609446520481597
record_129,e,nomatch,match,match,missing,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,0.614431040522752
record_129,f,nomatch,nomatch,nomatch,missing,nomatch,match,match,nomatch,nomatch,match,match,nomatch,missing,match,match,match,match,nomatch,nomatch,0.5224901214013024
record_129,g,,,,,,matcha,nomatch,matcha,,match,,matcha,nomatch,nomatch,,match,nomatch,matcha,nomatch,0.7022016414950776
record_129,h,missing,missing,missing,missing,match,match,nomatch,nomatch,nomatch,missing,nomatch,missing,match,nomatch,match,match,match,missing,nomatch,0.682298674386278
record_13,a,match,match,,match,match,nomatch,match,nomatch,,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.5764878917897593
record_13,b,match,match,match,match,match,match,match,missing,nomatch,missing,match,match,match,match,nomatch,match,match,missing,missing,0.5426397105641546
record_13,c,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,0.6860139191446382
record_13,d,nomatch,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,match,match,match,0.6800963565294368
record_13,e,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,0.5353426640143374
record_13,f,match,nomatch,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,0.4811365690962073
record_13,g,,matcha,match,matcha,,match,matcha,match,nomatch,nomatch,matcha,,matcha,,,nomatch,nomatch,match,,0.5020850301262859
record_13,h,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,,match,nomatch,nomatch,nomatch,missing,match,missing,match,missing,missing,0.6186905206992515
