recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_120,d,match,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,0.44959183
record_120,e,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,0.567973163
record_120,f,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,match,match,match,0.74573063
record_120,g,,nomatch,,,,matcha,nomatch,matcha,,match,matcha,nomatch,matcha,matcha,,nomatch,matcha,matcha,matcha,0.706288699
record_120,h,match,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,missing,,nomatch,nomatch,nomatch,missing,match,,match,nomatch,match,0.486001571
record_121,a,match,missing,missing,match,match,nomatch,nomatch,match,match,missing,match,match,match,missing,match,nomatch,missing,nomatch,match,0.590224909
record_121,b,missing,match,match,missing,match,missing,match,match,missing,match,missing,match,match,nomatch,match,match,match,match,match,0.732876793
record_121,c,match,nomatch,nomatch,missing,match,match,match,nomatch,match,missing,missing,match,missing,match,nomatch,nomatch,match,match,match,0.677677275
record_121,d,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,nomatch,,nomatch,match,match,nomatch,0.658809726
record_121,e,nomatch,match,match,match,nomatch,nomatch,match,nomatch,match,match,missing,match,match,nomatch,match,match,match,nomatch,match,0.758764509
record_121,f,nomatch,nomatch,match,missing,match,nomatch,match,match,match,missing,missing,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,match,0.639388043
record_121,g,matcha,match,match,matcha,matcha,nomatch,matcha,,,match,,,matcha,matcha,matcha,match,match,nomatch,nomatch,0.562004313
record_121,h,nomatch,missing,missing,nomatch,nomatch,nomatch,match,missing,match,nomatch,match,missing,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,0.683901037
record_122,a,nomatch,,match,match,match,match,nomatch,match,match,,match,match,match,match,nomatch,nomatch,match,nomatch,match,0.462052144
record_122,b,match,,nomatch,match,match,match,missing,match,nomatch,missing,match,match,match,match,match,match,match,match,missing,0.404289837
record_122,c,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,0.517655887
record_122,d,match,match,match,nomatch,match,nomatch,,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,0.689756212
record_122,e,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,0.517358307
record_122,f,match,nomatch,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,0.689344838
record_122,g,matcha,matcha,nomatch,matcha,matcha,nomatch,match,,matcha,nomatch,,,nomatch,matcha,nomatch,matcha,nomatch,nomatch,matcha,0.482309048
record_122,h,match,missing,nomatch,nomatch,nomatch,match,missing,nomatch,nomatch,missing,nomatch,nomatch,nomatch,missing,match,missing,nomatch,nomatch,missing,0.651017184
record_123,a,match,missing,match,,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.520376202
record_123,b,match,nomatch,match,match,missing,nomatch,missing,missing,missing,match,match,match,missing,match,match,missing,match,match,match,0.548836825
record_123,c,nomatch,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,match,match,match,match,match,0.393469409
record_123,d,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,0.607070508
record_123,e,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,0.658319157
record_123,f,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,missing,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,0.623300942
record_123,g,nomatch,match,,match,,matcha,nomatch,,nomatch,,matcha,matcha,,nomatch,nomatch,nomatch,match,match,,0.586406766
record_123,h,match,missing,nomatch,,nomatch,match,missing,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,missing,nomatch,0.633397952
record_124,a,match,match,match,match,match,match,nomatch,,match,match,,missing,match,match,match,,match,nomatch,match,0.652548247
record_124,b,match,match,match,match,match,match,match,match,nomatch,missing,match,,match,match,match,,match,match,missing,0.582280241
record_124,c,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,0.714616459
record_124,d,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,match,0.673310951
record_124,e,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,0.720223081
record_124,f,nomatch,nomatch,match,match,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,0.648197088
record_124,g,nomatch,,matcha,,,,nomatch,nomatch,nomatch,,match,match,,matcha,,matcha,,match,matcha,0.568545048
record_124,h,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,,missing,missing,nomatch,match,missing,nomatch,nomatch,nomatch,0.656348918
record_125,a,match,match,match,,match,match,match,match,match,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.7294305
record_125,b,nomatch,match,match,match,match,match,match,match,nomatch,missing,match,match,match,match,nomatch,match,match,match,match,0.532189433
record_125,c,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,missing,nomatch,match,match,missing,match,0.49506474
record_125,d,match,match,match,match,match,match,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,missing,match,0.689001887
record_125,e,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,match,missing,nomatch,0.649157828
record_125,f,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,match,missing,nomatch,nomatch,match,missing,match,0.697379127
record_125,g,matcha,nomatch,,nomatch,,matcha,,,,matcha,matcha,nomatch,,nomatch,matcha,match,matcha,matcha,nomatch,0.640826523
record_125,h,nomatch,missing,nomatch,missing,nomatch,missing,match,missing,nomatch,nomatch,nomatch,nomatch,missing,match,missing,match,match,match,nomatch,0.701499853
record_126,a,missing,match,match,match,match,match,match,nomatch,match,match,,match,match,missing,match,match,,nomatch,match,0.54158945
record_126,b,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,match,match,missing,match,,0.510431434
record_126,c,match,match,nomatch,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,,match,match,0.555577014
record_126,d,nomatch,match,nomatch,match,missing,match,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,nomatch,0.609473651
record_126,e,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,0.561180575
record_126,f,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,missing,nomatch,nomatch,0.614066069
record_126,g,match,,nomatch,,,,matcha,matcha,nomatch,,match,,,nomatch,matcha,matcha,match,matcha,,0.514173398
record_126,h,missing,nomatch,missing,nomatch,missing,match,match,match,nomatch,missing,match,nomatch,nomatch,missing,match,match,missing,match,missing,0.564200848
record_127,a,match,match,nomatch,match,match,missing,match,nomatch,match,match,match,match,match,,match,nomatch,missing,nomatch,match,0.489035793
record_127,b,match,match,match,match,match,match,,match,nomatch,match,match,match,missing,missing,nomatch,match,match,match,match,0.897875453
record_127,c,nomatch,match,missing,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,missing,match,match,match,0.773742749
record_127,d,nomatch,match,match,missing,match,match,match,nomatch,match,match,missing,match,nomatch,match,match,missing,nomatch,match,match,0.574488858
record_127,e,match,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,0.75008378
record_127,f,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,missing,match,match,match,0.61163511
record_127,g,nomatch,nomatch,match,,,match,,match,nomatch,matcha,nomatch,,matcha,match,nomatch,match,matcha,matcha,,0.597268535
record_127,h,nomatch,missing,match,nomatch,nomatch,missing,match,missing,match,nomatch,nomatch,match,match,match,match,missing,nomatch,match,nomatch,0.408944056
record_128,a,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,,nomatch,nomatch,nomatch,match,0.590067826
record_128,b,match,match,missing,match,missing,match,missing,missing,nomatch,missing,missing,match,match,missing,match,missing,match,match,,0.580388151
record_128,c,match,missing,nomatch,match,,missing,match,match,match,nomatch,match,match,match,match,match,missing,match,match,match,0.787436901
record_128,d,,match,match,missing,nomatch,missing,match,match,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,0.433887809
record_128,e,match,missing,match,nomatch,,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,nomatch,0.704066396
record_128,f,nomatch,missing,match,nomatch,missing,missing,nomatch,match,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,match,match,nomatch,0.650561135
record_128,g,,nomatch,nomatch,,nomatch,,,matcha,,,nomatch,,,matcha,nomatch,match,match,match,matcha,0.658150304
record_128,h,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,0.643176485
record_129,a,match,match,match,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,0.69729772
record_129,b,match,match,match,missing,match,match,match,match,nomatch,match,match,match,match,match,nomatch,missing,match,match,missing,0.485814952
record_129,c,match,nomatch,match,missing,match,match,match,match,match,match,match,match,missing,match,match,match,nomatch,match,match,0.587033164
record_129,d,match,match,match,missing,match,match,match,match,nomatch,match,,nomatch,nomatch,nomatch,match,nomatch,missing,nomatch,match,0.416094465
record_129,e,nomatch,match,match,missing,match,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,0.614431041
record_129,f,nomatch,nomatch,nomatch,missing,nomatch,match,match,nomatch,nomatch,match,match,nomatch,missing,match,match,match,match,nomatch,nomatch,0.522490121
record_129,g,,,,,,matcha,nomatch,matcha,,match,,matcha,nomatch,nomatch,,match,nomatch,matcha,nomatch,0.702201641
record_129,h,missing,missing,missing,missing,match,match,nomatch,nomatch,nomatch,missing,nomatch,missing,match,nomatch,match,match,match,missing,nomatch,0.682298674
record_13,a,match,match,,match,match,nomatch,match,nomatch,,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.576487892
record_13,b,match,match,match,match,match,match,match,missing,nomatch,missing,match,match,match,match,nomatch,match,match,missing,missing,0.542639711
record_13,c,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,0.686013919
record_13,d,nomatch,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,match,match,match,0.680096357
record_13,e,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,0.535342664
record_13,f,match,nomatch,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,0.481136569
record_13,g,,matcha,match,matcha,,match,matcha,match,nomatch,nomatch,matcha,,matcha,,,nomatch,nomatch,match,,0.50208503
record_13,h,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,,match,nomatch,nomatch,nomatch,missing,match,missing,match,missing,missing,0.618690521
record_130,a,match,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,,match,match,match,nomatch,nomatch,nomatch,match,0.713729322
record_130,b,missing,match,match,match,,match,match,missing,nomatch,missing,missing,missing,match,,,match,missing,missing,match,0.664644912
record_130,c,match,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,missing,match,match,0.506696505
record_130,d,match,match,match,nomatch,match,match,match,match,match,match,missing,match,match,match,match,nomatch,match,nomatch,nomatch,0.642177645
record_130,e,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,match,0.378476104
record_130,f,nomatch,match,nomatch,nomatch,match,match,nomatch,match,match,nomatch,nomatch,match,nomatch,match,match,match,missing,match,nomatch,0.61731727
record_130,g,matcha,nomatch,nomatch,matcha,matcha,matcha,nomatch,matcha,,,matcha,match,,nomatch,,nomatch,match,matcha,nomatch,0.592242012
record_130,h,nomatch,match,match,match,nomatch,nomatch,missing,nomatch,match,nomatch,missing,match,nomatch,nomatch,nomatch,nomatch,match,missing,nomatch,0.472377759
record_131,a,,match,match,missing,match,nomatch,match,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,match,match,0.523021565
record_131,b,match,missing,match,missing,match,nomatch,missing,match,nomatch,match,match,match,match,match,match,match,missing,missing,match,0.523224388
record_131,c,match,match,match,match,match,match,match,match,match,match,nomatch,missing,match,missing,nomatch,match,match,match,match,0.555545034
record_131,d,match,match,match,match,match,missing,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,match,match,nomatch,0.626430869
